user_id,occurred_at,experiment,experiment_group,location,device,user_type
4139.0,2014-06-13 09:31:30,publisher_update,test_group,United States,iphone 5s,2.0
4140.0,2014-06-04 05:47:54,publisher_update,test_group,Finland,macbook pro,1.0
12333.0,2014-06-04 13:01:34,publisher_update,test_group,Italy,nexus 5,3.0
12335.0,2014-06-01 11:37:53,publisher_update,test_group,Germany,iphone 5,1.0
12341.0,2014-06-05 15:16:50,publisher_update,control_group,Finland,iphone 5,1.0
4152.0,2014-06-02 09:31:29,publisher_update,test_group,United States,dell inspiron desktop,1.0
12348.0,2014-06-07 10:09:02,publisher_update,test_group,Russia,nokia lumia 635,3.0
4158.0,2014-06-09 09:31:54,publisher_update,control_group,Japan,asus chromebook,3.0
4160.0,2014-06-16 09:31:42,publisher_update,control_group,United States,iphone 4s,3.0
4163.0,2014-06-01 06:59:15,publisher_update,test_group,Egypt,samsung galaxy s4,2.0
12356.0,2014-06-03 09:31:18,publisher_update,control_group,United States,windows surface,3.0
12357.0,2014-06-03 09:31:28,publisher_update,control_group,Japan,macbook pro,1.0
12358.0,2014-06-03 09:31:38,publisher_update,test_group,Australia,dell inspiron desktop,1.0
12361.0,2014-06-02 17:18:58,publisher_update,control_group,India,iphone 5s,2.0
4175.0,2014-06-04 18:16:56,publisher_update,test_group,Korea,macbook pro,1.0
4177.0,2014-06-16 09:31:37,publisher_update,test_group,United States,nexus 5,2.0
12372.0,2014-06-03 09:31:20,publisher_update,control_group,India,lenovo thinkpad,3.0
12375.0,2014-06-03 06:01:17,publisher_update,control_group,Japan,iphone 5,2.0
12382.0,2014-06-03 18:26:53,publisher_update,test_group,Germany,iphone 4s,1.0
12389.0,2014-06-03 09:31:52,publisher_update,test_group,Brazil,iphone 5s,1.0
4198.0,2014-06-09 09:31:33,publisher_update,control_group,Russia,samsung galaxy s4,2.0
12391.0,2014-06-02 12:24:53,publisher_update,control_group,Germany,macbook pro,1.0
12393.0,2014-06-06 11:10:28,publisher_update,control_group,Germany,dell inspiron desktop,3.0
12395.0,2014-06-03 09:31:19,publisher_update,control_group,United Kingdom,iphone 5s,2.0
4204.0,2014-06-02 10:42:57,publisher_update,test_group,United States,nexus 5,1.0
4207.0,2014-06-10 09:31:34,publisher_update,test_group,Australia,dell inspiron notebook,1.0
12400.0,2014-06-01 08:53:36,publisher_update,test_group,Japan,macbook pro,1.0
4209.0,2014-06-03 09:31:18,publisher_update,control_group,Norway,macbook pro,1.0
12406.0,2014-06-02 15:07:20,publisher_update,control_group,Russia,macbook pro,3.0
12408.0,2014-06-03 09:31:27,publisher_update,test_group,United States,hp pavilion desktop,2.0
4220.0,2014-06-17 09:31:39,publisher_update,test_group,France,macbook air,1.0
4226.0,2014-06-10 09:31:18,publisher_update,control_group,Russia,nexus 10,1.0
12420.0,2014-06-05 12:12:09,publisher_update,test_group,Poland,macbook air,1.0
12421.0,2014-06-03 17:44:39,publisher_update,control_group,Japan,asus chromebook,3.0
12425.0,2014-06-03 07:07:54,publisher_update,control_group,Australia,macbook air,1.0
12429.0,2014-06-06 20:01:51,publisher_update,test_group,Sweden,macbook pro,3.0
12436.0,2014-06-06 14:52:18,publisher_update,test_group,France,lenovo thinkpad,2.0
12439.0,2014-06-11 09:31:20,publisher_update,test_group,United States,dell inspiron notebook,2.0
4248.0,2014-06-07 19:44:14,publisher_update,test_group,United States,acer aspire notebook,1.0
4251.0,2014-06-25 09:31:27,publisher_update,test_group,Taiwan,iphone 4s,1.0
4256.0,2014-06-01 08:22:20,publisher_update,test_group,Japan,nexus 5,1.0
12449.0,2014-06-03 12:17:17,publisher_update,test_group,Italy,dell inspiron desktop,2.0
12456.0,2014-06-07 19:39:38,publisher_update,control_group,Switzerland,nexus 5,1.0
10268.0,2014-06-04 15:23:02,publisher_update,control_group,Chile,macbook pro,3.0
12464.0,2014-06-11 09:31:55,publisher_update,test_group,Taiwan,macbook pro,2.0
4274.0,2014-06-26 09:31:21,publisher_update,test_group,United States,acer aspire desktop,1.0
4281.0,2014-06-12 09:31:37,publisher_update,test_group,Germany,mac mini,1.0
4282.0,2014-06-26 09:31:38,publisher_update,control_group,United States,acer aspire notebook,2.0
12477.0,2014-06-05 17:29:52,publisher_update,test_group,United States,acer aspire notebook,3.0
12480.0,2014-06-03 10:49:51,publisher_update,test_group,Russia,samsung galaxy s4,3.0
12481.0,2014-06-04 09:31:33,publisher_update,control_group,Egypt,iphone 5s,3.0
4291.0,2014-06-06 09:31:23,publisher_update,test_group,United States,macbook pro,3.0
10273.0,2014-06-02 09:31:45,publisher_update,control_group,United States,ipad air,3.0
4296.0,2014-06-27 09:31:30,publisher_update,control_group,Germany,acer aspire notebook,3.0
4299.0,2014-06-06 09:31:22,publisher_update,test_group,United States,ipad air,3.0
12493.0,2014-06-06 16:31:15,publisher_update,test_group,United States,ipad air,1.0
12496.0,2014-06-05 09:31:08,publisher_update,control_group,United States,macbook air,3.0
4306.0,2014-06-27 09:31:29,publisher_update,control_group,United States,lenovo thinkpad,2.0
12501.0,2014-06-05 01:28:59,publisher_update,test_group,Iraq,asus chromebook,1.0
4312.0,2014-06-13 09:31:20,publisher_update,control_group,Mexico,ipad mini,3.0
720.0,2014-06-25 09:31:27,publisher_update,test_group,Ireland,windows surface,3.0
12518.0,2014-06-07 16:39:39,publisher_update,control_group,Sweden,ipad air,3.0
4330.0,2014-06-16 09:31:47,publisher_update,control_group,United States,nexus 5,3.0
12524.0,2014-06-19 09:31:27,publisher_update,control_group,United Kingdom,macbook air,3.0
13010.0,2014-06-02 16:37:36,publisher_update,control_group,Mexico,samsung galaxy s4,3.0
4334.0,2014-06-14 13:22:07,publisher_update,test_group,United States,samsung galaxy s4,2.0
4336.0,2014-06-02 09:31:16,publisher_update,test_group,United States,macbook pro,2.0
12531.0,2014-06-03 15:34:39,publisher_update,test_group,France,macbook air,2.0
4342.0,2014-06-02 09:31:36,publisher_update,test_group,United States,dell inspiron notebook,2.0
4347.0,2014-06-05 09:17:12,publisher_update,control_group,Brazil,asus chromebook,1.0
4351.0,2014-06-16 09:31:26,publisher_update,test_group,United States,macbook pro,3.0
4353.0,2014-06-04 18:23:28,publisher_update,control_group,Nigeria,hp pavilion desktop,2.0
12547.0,2014-06-02 09:52:46,publisher_update,control_group,Sweden,nokia lumia 635,3.0
12548.0,2014-06-05 14:32:08,publisher_update,test_group,Portugal,macbook pro,2.0
4365.0,2014-06-30 09:31:42,publisher_update,control_group,Japan,lenovo thinkpad,3.0
12562.0,2014-06-04 16:37:10,publisher_update,control_group,United States,lenovo thinkpad,3.0
12565.0,2014-06-06 16:10:03,publisher_update,control_group,Mexico,macbook pro,2.0
12567.0,2014-06-06 09:50:33,publisher_update,test_group,France,macbook air,3.0
12571.0,2014-06-02 14:53:54,publisher_update,test_group,Taiwan,asus chromebook,3.0
4387.0,2014-06-24 09:31:34,publisher_update,control_group,United States,iphone 5,1.0
4391.0,2014-06-24 09:31:34,publisher_update,test_group,Mexico,nexus 5,2.0
12584.0,2014-06-06 09:31:32,publisher_update,test_group,Netherlands,iphone 5,3.0
12585.0,2014-06-13 12:33:27,publisher_update,test_group,United Kingdom,htc one,3.0
12589.0,2014-06-05 11:59:10,publisher_update,control_group,Canada,nexus 5,2.0
4398.0,2014-06-05 16:26:19,publisher_update,control_group,United States,acer aspire desktop,2.0
12593.0,2014-06-06 09:31:16,publisher_update,control_group,Germany,htc one,1.0
12594.0,2014-06-27 09:31:17,publisher_update,control_group,Finland,acer aspire desktop,3.0
12595.0,2014-06-20 09:31:36,publisher_update,test_group,France,kindle fire,3.0
12599.0,2014-06-07 14:16:13,publisher_update,test_group,Italy,macbook pro,1.0
12604.0,2014-06-06 19:45:16,publisher_update,test_group,Russia,dell inspiron desktop,3.0
12607.0,2014-06-04 11:09:54,publisher_update,control_group,Japan,samsung galaxy note,3.0
12610.0,2014-06-04 15:06:57,publisher_update,control_group,France,macbook pro,1.0
12611.0,2014-06-13 09:31:35,publisher_update,test_group,United States,amazon fire phone,2.0
12613.0,2014-06-09 09:31:04,publisher_update,test_group,Mexico,samsung galaxy s4,2.0
12617.0,2014-06-05 10:15:26,publisher_update,control_group,Canada,nexus 5,1.0
4430.0,2014-06-02 15:48:18,publisher_update,test_group,Nigeria,iphone 5s,1.0
4433.0,2014-06-05 09:31:18,publisher_update,test_group,United States,lenovo thinkpad,3.0
12627.0,2014-06-04 16:17:07,publisher_update,control_group,Spain,macbook pro,2.0
12628.0,2014-06-23 09:31:38,publisher_update,control_group,United Kingdom,lenovo thinkpad,2.0
4438.0,2014-06-02 12:42:49,publisher_update,control_group,India,iphone 4s,3.0
12633.0,2014-06-04 15:15:16,publisher_update,test_group,Korea,iphone 5,2.0
4442.0,2014-06-04 17:40:42,publisher_update,control_group,United States,macbook pro,3.0
12637.0,2014-06-04 19:31:04,publisher_update,test_group,United Kingdom,samsumg galaxy tablet,1.0
4446.0,2014-06-26 09:31:41,publisher_update,control_group,Switzerland,asus chromebook,3.0
12640.0,2014-06-03 07:18:06,publisher_update,test_group,Ireland,iphone 4s,1.0
12641.0,2014-06-02 10:35:18,publisher_update,test_group,India,macbook air,3.0
12648.0,2014-06-02 14:11:16,publisher_update,control_group,Russia,iphone 5,1.0
4457.0,2014-06-05 09:31:29,publisher_update,control_group,Italy,nokia lumia 635,3.0
12652.0,2014-06-16 09:31:15,publisher_update,control_group,Germany,hp pavilion desktop,1.0
12660.0,2014-06-06 19:16:53,publisher_update,test_group,Australia,acer aspire desktop,2.0
12662.0,2014-06-02 06:13:08,publisher_update,test_group,United States,lenovo thinkpad,1.0
13034.0,2014-06-07 17:54:15,publisher_update,test_group,United States,iphone 4s,2.0
12670.0,2014-06-02 08:44:14,publisher_update,test_group,United States,dell inspiron desktop,1.0
12672.0,2014-06-03 17:38:40,publisher_update,test_group,Japan,iphone 5,1.0
4481.0,2014-06-13 09:31:27,publisher_update,test_group,United States,macbook air,2.0
12678.0,2014-06-02 11:04:26,publisher_update,control_group,United States,lenovo thinkpad,3.0
12679.0,2014-06-09 09:31:19,publisher_update,test_group,Japan,macbook air,2.0
12683.0,2014-06-06 08:21:11,publisher_update,test_group,Italy,macbook pro,1.0
12686.0,2014-06-02 18:00:17,publisher_update,test_group,Japan,macbook pro,1.0
12687.0,2014-06-02 12:01:05,publisher_update,test_group,Korea,macbook air,1.0
4496.0,2014-06-09 09:31:33,publisher_update,test_group,United States,samsung galaxy s4,1.0
4497.0,2014-06-02 16:35:44,publisher_update,test_group,Australia,lenovo thinkpad,3.0
4500.0,2014-06-07 19:32:10,publisher_update,test_group,Russia,samsung galaxy s4,1.0
12700.0,2014-06-09 09:31:32,publisher_update,control_group,Canada,iphone 5,2.0
4510.0,2014-06-09 09:31:31,publisher_update,test_group,Australia,samsung galaxy s4,3.0
12703.0,2014-06-04 11:47:24,publisher_update,control_group,France,hp pavilion desktop,2.0
12708.0,2014-06-10 17:49:05,publisher_update,test_group,Australia,iphone 5,3.0
11676.0,2014-06-02 15:48:31,publisher_update,control_group,Japan,macbook pro,2.0
4522.0,2014-06-09 09:31:14,publisher_update,control_group,South Africa,hp pavilion desktop,3.0
12725.0,2014-06-03 09:31:26,publisher_update,test_group,Taiwan,macbook air,3.0
4535.0,2014-06-08 06:55:28,publisher_update,control_group,United States,macbook pro,2.0
12733.0,2014-06-02 19:56:43,publisher_update,test_group,Sweden,nexus 5,1.0
12735.0,2014-06-02 10:42:30,publisher_update,test_group,Japan,nexus 5,1.0
4545.0,2014-06-03 18:46:57,publisher_update,test_group,Taiwan,samsung galaxy s4,1.0
12741.0,2014-06-02 09:14:28,publisher_update,control_group,Italy,iphone 5,1.0
12742.0,2014-06-03 11:42:02,publisher_update,test_group,Mexico,macbook air,3.0
12743.0,2014-06-10 09:31:37,publisher_update,control_group,Belgium,ipad air,3.0
12744.0,2014-06-03 07:15:53,publisher_update,control_group,Philippines,macbook air,1.0
12747.0,2014-06-02 10:14:25,publisher_update,control_group,United States,iphone 5s,1.0
4556.0,2014-06-07 10:53:44,publisher_update,control_group,Australia,asus chromebook,1.0
12749.0,2014-06-02 16:45:47,publisher_update,test_group,Spain,iphone 5,2.0
12751.0,2014-06-03 11:27:45,publisher_update,control_group,United States,macbook pro,1.0
12752.0,2014-06-03 09:31:30,publisher_update,test_group,United Kingdom,iphone 5,1.0
12753.0,2014-06-01 19:49:10,publisher_update,control_group,United States,iphone 4s,3.0
12757.0,2014-06-03 12:03:34,publisher_update,test_group,Spain,samsung galaxy s4,2.0
12758.0,2014-06-07 07:26:18,publisher_update,control_group,Japan,dell inspiron desktop,1.0
12759.0,2014-06-09 12:37:47,publisher_update,control_group,Netherlands,iphone 5s,2.0
4568.0,2014-06-04 16:02:16,publisher_update,control_group,Poland,nexus 5,3.0
4569.0,2014-06-04 12:01:37,publisher_update,control_group,Russia,lenovo thinkpad,3.0
12764.0,2014-06-02 08:48:25,publisher_update,test_group,India,acer aspire notebook,1.0
4575.0,2014-06-10 09:31:22,publisher_update,control_group,Japan,dell inspiron notebook,3.0
4580.0,2014-06-03 09:31:52,publisher_update,control_group,France,iphone 4s,1.0
4583.0,2014-06-11 09:31:17,publisher_update,control_group,Netherlands,nokia lumia 635,3.0
4584.0,2014-06-18 09:31:29,publisher_update,test_group,Korea,iphone 5,1.0
12777.0,2014-06-07 18:29:00,publisher_update,test_group,Korea,macbook pro,3.0
3495.0,2014-06-20 09:31:15,publisher_update,test_group,Italy,dell inspiron notebook,2.0
12780.0,2014-06-17 09:31:17,publisher_update,test_group,France,nexus 10,3.0
4591.0,2014-06-11 09:31:30,publisher_update,test_group,France,iphone 4s,3.0
12786.0,2014-06-05 09:34:24,publisher_update,control_group,India,macbook pro,1.0
4596.0,2014-06-18 09:31:32,publisher_update,test_group,Japan,hp pavilion desktop,1.0
12792.0,2014-06-04 08:08:25,publisher_update,control_group,Singapore,nexus 5,3.0
12797.0,2014-06-06 10:52:48,publisher_update,control_group,Netherlands,ipad mini,1.0
12798.0,2014-06-03 15:39:21,publisher_update,test_group,Philippines,macbook pro,2.0
12800.0,2014-06-05 16:33:51,publisher_update,control_group,United States,iphone 5s,2.0
12810.0,2014-06-02 09:35:41,publisher_update,control_group,United Kingdom,mac mini,2.0
12811.0,2014-06-02 10:27:24,publisher_update,control_group,Canada,lenovo thinkpad,2.0
12817.0,2014-06-10 16:40:13,publisher_update,test_group,United States,macbook air,2.0
4626.0,2014-06-03 12:54:22,publisher_update,test_group,Australia,macbook pro,1.0
4627.0,2014-06-19 09:31:32,publisher_update,test_group,Japan,samsung galaxy s4,3.0
8964.0,2014-06-03 09:31:36,publisher_update,test_group,United States,macbook pro,3.0
4635.0,2014-06-26 09:31:28,publisher_update,control_group,Saudi Arabia,ipad mini,3.0
4639.0,2014-06-12 16:18:34,publisher_update,test_group,Korea,lenovo thinkpad,3.0
12832.0,2014-06-05 08:49:45,publisher_update,test_group,United Kingdom,lenovo thinkpad,3.0
4641.0,2014-06-19 09:31:20,publisher_update,control_group,United States,asus chromebook,2.0
4642.0,2014-06-20 09:31:26,publisher_update,control_group,Italy,macbook pro,2.0
12843.0,2014-06-02 09:55:42,publisher_update,test_group,United Kingdom,macbook pro,3.0
12844.0,2014-06-04 09:27:28,publisher_update,test_group,Switzerland,nexus 5,1.0
12849.0,2014-06-05 09:31:51,publisher_update,test_group,Russia,iphone 5,2.0
12850.0,2014-06-12 09:31:28,publisher_update,control_group,Germany,iphone 5s,3.0
3507.0,2014-06-04 18:58:44,publisher_update,control_group,United States,macbook pro,1.0
4660.0,2014-06-13 09:31:34,publisher_update,control_group,France,macbook pro,1.0
12853.0,2014-06-02 07:54:53,publisher_update,test_group,Brazil,windows surface,1.0
4662.0,2014-06-27 09:31:33,publisher_update,test_group,Russia,macbook pro,2.0
12856.0,2014-06-02 11:46:35,publisher_update,control_group,Italy,iphone 5s,3.0
12859.0,2014-06-03 22:38:10,publisher_update,test_group,Canada,iphone 5s,1.0
4670.0,2014-06-27 09:31:32,publisher_update,test_group,Germany,acer aspire notebook,2.0
12864.0,2014-06-06 12:10:14,publisher_update,test_group,Brazil,macbook pro,1.0
12865.0,2014-06-01 06:35:22,publisher_update,test_group,Germany,iphone 5,3.0
4675.0,2014-06-30 09:31:18,publisher_update,control_group,United States,htc one,3.0
12872.0,2014-06-03 15:06:53,publisher_update,control_group,Japan,macbook air,2.0
12874.0,2014-06-03 09:07:20,publisher_update,test_group,Singapore,ipad mini,3.0
4686.0,2014-06-30 09:31:17,publisher_update,control_group,Iran,ipad mini,1.0
4687.0,2014-06-16 09:31:29,publisher_update,control_group,Belgium,lenovo thinkpad,1.0
12880.0,2014-06-12 09:31:19,publisher_update,control_group,Germany,macbook pro,3.0
12882.0,2014-06-05 18:05:20,publisher_update,control_group,Japan,macbook pro,3.0
12883.0,2014-06-04 13:49:12,publisher_update,test_group,United States,lenovo thinkpad,2.0
12887.0,2014-06-21 08:25:07,publisher_update,control_group,United States,macbook pro,3.0
12888.0,2014-06-04 18:25:46,publisher_update,test_group,France,macbook pro,1.0
4697.0,2014-06-02 09:31:22,publisher_update,control_group,Korea,samsung galaxy s4,3.0
12890.0,2014-06-02 14:23:04,publisher_update,test_group,Germany,iphone 5,1.0
12893.0,2014-06-03 10:36:09,publisher_update,test_group,Germany,lenovo thinkpad,2.0
12894.0,2014-06-06 10:09:42,publisher_update,test_group,Germany,lenovo thinkpad,2.0
12897.0,2014-06-02 10:15:19,publisher_update,control_group,United States,samsung galaxy note,1.0
12902.0,2014-06-04 17:49:06,publisher_update,control_group,Japan,iphone 4s,1.0
4711.0,2014-06-03 09:14:15,publisher_update,control_group,Japan,ipad mini,1.0
12904.0,2014-06-03 11:17:25,publisher_update,test_group,Japan,ipad mini,2.0
12907.0,2014-06-04 08:44:10,publisher_update,control_group,Italy,macbook pro,1.0
